id,mrp,sku_code,unit_price,sku_description,invoiced_quantity,batch_details,outer_lpn_number,lpn_number,carton_no,lpn_code,packed_quantity,order_type,order_reference,product_id,uom,invoice_number,invoice_date,warehouse,invoiced_by,order_date,customer_info,distributer_id,created_at,updated_at,is_callback,status_wholeseller_id,status_retailer_id,sources,wholesaler_scanned_at,retailer_scanned_at,is_active,is_offline
3631840,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,OEEFAXK,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 12:12:56,2026-07-02 11:36:49,0,,50751,tirupur,,2026-07-02 11:36:49,1,0
3631843,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,DTMEMBB,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 12:13:04,2026-07-02 11:36:49,0,,50751,tirupur,,2026-07-02 11:36:49,1,0
3631846,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,HRZHCLA,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 12:13:22,2026-07-02 11:36:49,0,,50751,tirupur,,2026-07-02 11:36:49,1,0
3632609,,AMC101BMINI2P#100,,MCH PLAIN MINI TRUNK AST (2/10),0,,,se-n-27,,,0,Distributor,,281524,B10,2215405137,,,,2025-02-26,,6153,2025-02-28 12:17:17,2026-07-04 14:07:57,1,,77846,kolkata,,2026-07-04 14:07:57,1,0
3633818,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,MPQXTIS,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 12:23:10,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3633822,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,HKQNNGM,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 12:23:32,2026-07-02 11:36:49,0,,50751,tirupur,,2026-07-02 11:36:49,1,0
3636489,0,ASI090BTRNK#XL,110.00,SPORTO M2402 PRINTED SPANDEX LONG TRUNK,1,[],,KSOVPQG,,,0,Distributors,6141086185,285332,B10,INV-00000101500,2025-02-28,JGH_1100,siva,2025-02-24,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-28 14:33:44,2026-07-01 14:47:26,1,,77814,tirupur,,2026-07-01 14:47:26,1,0
3636566,0,ASI090BTRNK#XXL,110.00,SPORTO M2402 PRINTED SPANDEX LONG TRUNK,1,[],,DWKTZBQ,,,0,Distributors,6141086181,285334,B10,INV-00000101501,2025-02-28,JGH_1100,siva,2025-02-24,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-28 14:34:13,2026-07-01 14:47:27,1,,77814,tirupur,,2026-07-01 14:47:27,1,0
3637667,0,ASI089BTRNK#XL,110.00,SPORTO M2401 PLAIN SPANDEX LONG TRUNK,1,[],,EUYORCU,,,0,Distributors,6141086180,285322,B10,INV-00000101522,2025-02-28,JGH_1100,siva,2025-02-24,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-28 14:57:20,2026-07-01 15:10:27,1,,71808,tirupur,,2026-07-01 15:10:27,1,0
3637996,0,ACM023BTRNK#85,80.00,ACM023BTRNK#85,1,[],,RYSSAVY,,,0,Distributor,85,270971,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""GUNTUR\"",\""name\"":\""SRI LAKSHMI GAYATHRI AGENCIES\"",\""state\"":1,\""country\"":\""India\"",\""pincode\"":522601,\""email_id\"":\""uppalanchukiran@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5943,\""phone_number\"":9290547517}""",5943,2025-02-28 15:02:09,2026-07-01 12:25:07,0,,49425,tirupur,,2026-07-01 12:25:07,1,0
3646068,,AGL035BTRNK#100,,AMUL COMFY FCD TRUNKS POCKET OUTER,0,,,dIkQ-47,,,0,Distributor,,279438,B10,8515401489,,,,2025-02-27,,5871,2025-02-28 15:38:56,2026-07-05 10:56:44,1,,71562,kolkata,,2026-07-05 10:56:44,1,0
3646351,,AMC101BMINI2P#80,,MCH PLAIN MINI TRUNK AST (2/10),0,,,ggdn-07,,,0,Distributor,,281530,B10,8515401491,,,,2025-02-27,,5871,2025-02-28 15:39:11,2026-07-05 11:13:19,1,,76002,kolkata,,2026-07-05 11:13:19,1,0
3658311,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,VZBTQTS,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:06:22,2026-07-02 11:36:49,0,,50751,tirupur,,2026-07-02 11:36:49,1,0
3658315,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,IKBCJET,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:06:39,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658317,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,XIJAIJY,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:06:53,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658319,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,YXTCXHM,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:07:07,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658324,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,KQBLMRN,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:07:18,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658328,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,FXTNWAT,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:07:26,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658332,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,YLYVWUM,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:07:35,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658335,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,BHKLIAR,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:07:45,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658339,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,PNNWDBY,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:07:55,2026-07-02 11:36:49,0,,50751,tirupur,,2026-07-02 11:36:49,1,0
3658342,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,WBXJEZI,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:08:03,2026-07-02 11:36:49,0,,50751,tirupur,,2026-07-02 11:36:49,1,0
3658344,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,PRKKZAN,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:08:19,2026-07-02 11:36:49,0,,50751,tirupur,,2026-07-02 11:36:49,1,0
3658493,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,DBVBOYA,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:16:25,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658494,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,TKPGVBW,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:16:32,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658499,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,JVJOHDJ,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:16:41,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658503,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,HJBQILC,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:16:50,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658507,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,FQEBYAF,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:17:29,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658513,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,UBFGFXP,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:17:45,2026-07-02 11:36:51,0,,50751,tirupur,,2026-07-02 11:36:51,1,0
3658517,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,IGRYQWS,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:17:57,2026-07-02 11:36:51,0,,50751,tirupur,,2026-07-02 11:36:51,1,0
3658519,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,GUDBGOM,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:18:07,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658520,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,UTULHWP,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:18:17,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658525,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,GNBCVRG,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:18:28,2026-07-02 11:36:51,0,,50751,tirupur,,2026-07-02 11:36:51,1,0
3658527,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,LYEYWDG,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:18:34,2026-07-02 11:36:50,0,,50751,tirupur,,2026-07-02 11:36:50,1,0
3658530,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,IKBTHQX,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:18:41,2026-07-02 11:36:51,0,,50751,tirupur,,2026-07-02 11:36:51,1,0
3658538,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,RWLHAIK,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:19:36,2026-07-02 11:36:51,0,,50751,tirupur,,2026-07-02 11:36:51,1,0
3658541,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,FOXIFDT,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:19:44,2026-07-02 11:36:51,0,,50751,tirupur,,2026-07-02 11:36:51,1,0
3658564,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,NYAYBSH,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:21:32,2026-07-02 11:36:51,0,,50751,tirupur,,2026-07-02 11:36:51,1,0
3658566,0,ACM006BRNS2P#85,80.00,ACM006BRNS2P#85,1,[],,FWTKAWF,,,0,Distributor,85,270517,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""MALEGAON CAMP\"",\""name\"":\""NEW LAXMIVISHNU DISTRIBUTORS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":423205,\""email_id\"":\""yeolegirish4@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6017,\""phone_number\"":9028114949}""",6017,2025-02-28 17:21:48,2026-07-02 11:36:51,0,,50751,tirupur,,2026-07-02 11:36:51,1,0
3680663,0,AMC002BRNSZP#75,55.42,MACHO ELITE VEST WHT. RNS (1/10) ZP,1,[],,MLKGBFI,,,0,Distributors,6141088989,279897,B10,INV-00000102784,2025-03-01,JGH_1100,balu,2025-02-27,"""{\""city\"":\""CALICUT\"",\""name\"":\""NEW FASHION SOUK\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":139,\""phone_number\"":null}""",5903,2025-03-01 17:38:56,2026-07-02 12:46:34,1,,72919,tirupur,,2026-07-02 12:46:34,1,0
3683967,0,ASP032BMEL#XL,0.00,SPORTO 222 G.MELANGE,1,[],,ZOXREZS,,,0,Distributors,6141085771,286227,B5,INV-00000103181,2025-03-01,JGH_1100,madesh,2025-02-24,"""{\""city\"":\""RAJPURA TOWN\"",\""name\"":\""DURGA ENTERPRISES\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":213,\""phone_number\"":null}""",6176,2025-03-01 19:16:06,2026-07-01 16:46:41,1,,77818,tirupur,,2026-07-01 16:46:41,1,0
